2014-09-17T13:39:04+02:00;epochen;load;page;loaded
2014-09-17T13:39:04+02:00;epochen;load;data;true
2014-09-17T13:42:06+02:00;epochen;load;page;loaded
2014-09-17T13:42:06+02:00;epochen;load;data;true
2014-09-17T13:42:07+02:00;epochen;click;skip;true
2014-09-17T13:42:08+02:00;epochen;load;page;loaded
2014-09-17T13:42:08+02:00;epochen;load;data;true
2014-09-17T13:42:11+02:00;epochen;click;timeline;68,69
2014-09-17T13:42:16+02:00;epochen;click;timeline;54,55
2014-09-17T13:47:34+02:00;netzwerke;load;page;true
2014-09-17T13:48:11+02:00;epochen;load;page;loaded
2014-09-17T13:48:12+02:00;epochen;load;data;true
2014-09-17T13:48:13+02:00;epochen;click;skip;true
2014-09-17T13:48:13+02:00;epochen;load;page;loaded
2014-09-17T13:48:13+02:00;epochen;load;data;true
2014-09-17T13:48:21+02:00;epochen;click;timeline;55,56
2014-09-17T13:48:45+02:00;epochen;click;timeline;45,46
2014-09-17T13:48:47+02:00;epochen;click;timeline;48,78
2014-09-17T13:48:48+02:00;epochen;click;timeline;54,84
2014-09-17T13:48:54+02:00;epochen;click;help;false
2014-09-17T13:49:08+02:00;epochen;click;help;true
2014-09-17T13:49:09+02:00;epochen;click;help;false
2014-09-17T13:49:10+02:00;epochen;click;help;true
2014-09-17T13:49:47+02:00;epochen;click;navi;stream
2014-09-17T13:49:57+02:00;epochen;click;navi;list
2014-09-17T13:50:23+02:00;netzwerke;load;page;true
2014-09-17T13:57:38+02:00;netzwerke;load;page;true
2014-09-17T13:57:38+02:00;netzwerke;load;data;true
2014-09-17T13:57:46+02:00;netzwerke;click;timeline;left-arrow
2014-09-17T13:57:52+02:00;netzwerke;click;timeline;left-arrow
2014-09-17T13:57:53+02:00;netzwerke;click;timeline;left-arrow
2014-09-17T13:57:54+02:00;netzwerke;click;timeline;left-arrow
2014-09-17T13:59:07+02:00;netzwerke;resize;window;true
2014-09-17T13:59:07+02:00;netzwerke;resize;window;true
2014-09-17T13:59:07+02:00;netzwerke;resize;window;true
2014-09-17T13:59:07+02:00;netzwerke;resize;window;true
2014-09-17T13:59:07+02:00;netzwerke;resize;window;true
2014-09-17T13:59:07+02:00;netzwerke;resize;window;true
2014-09-17T13:59:07+02:00;netzwerke;resize;window;true
2014-09-17T13:59:12+02:00;netzwerke;resize;window;true
2014-09-17T13:59:12+02:00;netzwerke;resize;window;true
2014-09-17T13:59:12+02:00;netzwerke;resize;window;true
2014-09-17T13:59:13+02:00;netzwerke;resize;window;true
2014-09-17T13:59:13+02:00;netzwerke;resize;window;true
2014-09-17T14:02:24+02:00;netzwerke;load;page;true
2014-09-17T14:02:24+02:00;netzwerke;load;data;true
2014-09-17T14:02:29+02:00;netzwerke;resize;window;1836,1012
2014-09-17T14:02:29+02:00;netzwerke;resize;window;1796,1009
2014-09-17T14:02:29+02:00;netzwerke;resize;window;1784,1008
2014-09-17T14:02:29+02:00;netzwerke;resize;window;1798,1011
2014-09-17T14:02:29+02:00;netzwerke;resize;window;1816,1013
2014-09-17T14:02:29+02:00;netzwerke;resize;window;1829,1013
2014-09-17T14:02:29+02:00;netzwerke;resize;window;1833,1013
2014-09-17T14:02:49+02:00;netzwerke;resize;window;1833,989
2014-09-17T14:02:49+02:00;netzwerke;resize;window;1802,970
2014-09-17T14:02:49+02:00;netzwerke;resize;window;1778,951
2014-09-17T14:02:49+02:00;netzwerke;resize;window;1768,947
2014-09-17T14:02:49+02:00;netzwerke;resize;window;1768,948
2014-09-17T14:02:49+02:00;netzwerke;resize;window;1772,954
2014-09-17T14:02:50+02:00;netzwerke;resize;window;1776,959
2014-09-17T14:02:50+02:00;netzwerke;resize;window;1780,964
2014-09-17T14:02:50+02:00;netzwerke;resize;window;1789,976
2014-09-17T14:02:50+02:00;netzwerke;resize;window;1793,980
2014-09-17T14:02:50+02:00;netzwerke;resize;window;1803,994
2014-09-17T14:02:50+02:00;netzwerke;resize;window;1807,1001
2014-09-17T14:02:50+02:00;netzwerke;resize;window;1814,1011
2014-09-17T14:02:50+02:00;netzwerke;resize;window;1816,1013
2014-09-17T14:02:56+02:00;netzwerke;resize;window;1801,542
2014-09-17T14:14:13+02:00;netzwerke;resize;window;1816,1013
2014-09-17T14:14:27+02:00;netzwerke;click;timeline;right-arrow
2014-09-17T14:14:28+02:00;netzwerke;click;timeline;left-arrow
2014-09-17T14:14:29+02:00;netzwerke;click;timeline;left-arrow
2014-09-17T14:14:30+02:00;netzwerke;click;timeline;left-arrow
2014-09-17T14:14:58+02:00;netzwerke;load;page;true
2014-09-17T14:14:58+02:00;netzwerke;load;data;true
2014-09-17T14:15:07+02:00;netzwerke;click;timeline-left-button;80
2014-09-17T14:15:09+02:00;netzwerke;click;timeline-left-button;79
2014-09-17T14:15:17+02:00;netzwerke;click;timeline-right-button;80
2014-09-17T14:15:17+02:00;netzwerke;click;timeline-right-button;81
2014-09-17T14:15:18+02:00;netzwerke;click;timeline-left-button;80
2014-09-17T14:15:19+02:00;netzwerke;click;timeline-left-button;79
2014-09-17T14:15:20+02:00;netzwerke;click;timeline-left-button;78
2014-09-17T14:15:22+02:00;netzwerke;click;timeline-left-button;77
2014-09-17T14:15:23+02:00;netzwerke;click;timeline-left-button;76
2014-09-17T14:15:24+02:00;netzwerke;click;timeline-left-button;75
2014-09-17T14:15:25+02:00;netzwerke;click;timeline-left-button;74
2014-09-17T14:15:27+02:00;netzwerke;click;timeline-right-button;75
2014-09-17T14:15:29+02:00;netzwerke;click;timeline-left-button;74
2014-09-17T14:15:31+02:00;netzwerke;click;timeline-right-button;75
2014-09-17T14:15:31+02:00;netzwerke;click;timeline-right-button;76
2014-09-17T14:15:33+02:00;netzwerke;click;timeline-right-button;77
2014-09-17T14:15:34+02:00;netzwerke;click;timeline-right-button;78
2014-09-17T14:15:35+02:00;netzwerke;click;timeline-right-button;79
2014-09-17T14:15:37+02:00;netzwerke;click;timeline-left-button;78
2014-09-17T14:15:39+02:00;netzwerke;click;timeline-right-button;79
2014-09-17T14:15:41+02:00;netzwerke;click;timeline-left-button;78
2014-09-17T14:15:42+02:00;netzwerke;click;timeline-right-button;79
2014-09-17T14:15:44+02:00;netzwerke;click;timeline-left-button;78
2014-09-17T14:15:45+02:00;netzwerke;click;timeline-left-button;77
2014-09-17T14:15:46+02:00;netzwerke;click;timeline-left-button;76
2014-09-17T14:15:48+02:00;netzwerke;click;timeline-left-button;75
2014-09-17T14:16:52+02:00;netzwerke;click;timeline-left-button;74
2014-09-17T14:16:52+02:00;netzwerke;click;timeline-left-button;73
2014-09-17T14:16:54+02:00;netzwerke;click;timeline-left-button;72
2014-09-17T14:16:55+02:00;netzwerke;click;timeline-left-button;71
2014-09-17T14:16:57+02:00;netzwerke;click;timeline-left-button;70
2014-09-17T14:16:58+02:00;netzwerke;click;timeline-left-button;69
2014-09-17T14:16:59+02:00;netzwerke;click;timeline-left-button;68
2014-09-17T14:17:02+02:00;netzwerke;click;timeline-left-button;67
2014-09-17T14:17:03+02:00;netzwerke;click;timeline-left-button;66
2014-09-17T14:17:04+02:00;netzwerke;click;timeline-left-button;65
2014-09-17T14:17:06+02:00;netzwerke;click;timeline-left-button;64
2014-09-17T14:17:07+02:00;netzwerke;click;timeline-left-button;63
2014-09-17T14:17:09+02:00;netzwerke;click;timeline-right-button;64
2014-09-17T14:17:09+02:00;netzwerke;click;timeline-right-button;65
2014-09-17T14:17:10+02:00;netzwerke;click;timeline-right-button;66
2014-09-17T14:17:11+02:00;netzwerke;click;timeline-right-button;67
2014-09-17T14:17:11+02:00;netzwerke;click;timeline-right-button;68
2014-09-17T14:17:12+02:00;netzwerke;click;timeline-right-button;69
2014-09-17T14:17:13+02:00;netzwerke;click;timeline-right-button;70
2014-09-17T14:17:14+02:00;netzwerke;click;timeline-right-button;71
2014-09-17T14:17:15+02:00;netzwerke;click;timeline-right-button;72
2014-09-17T14:17:15+02:00;netzwerke;click;timeline-right-button;73
2014-09-17T14:17:17+02:00;netzwerke;click;timeline-left-button;72
2014-09-17T14:17:18+02:00;netzwerke;click;timeline-left-button;71
2014-09-17T14:17:19+02:00;netzwerke;click;timeline-left-button;70
2014-09-17T14:18:06+02:00;netzwerke;load;page;true
2014-09-17T14:18:06+02:00;netzwerke;load;data;true
2014-09-17T14:19:05+02:00;netzwerke;resize;window;1801,542
2014-09-17T14:19:17+02:00;netzwerke;resize;window;1816,1013
2014-09-17T14:20:32+02:00;netzwerke;load;page;true
2014-09-17T14:22:12+02:00;netzwerke;load;page;true
2014-09-17T14:22:12+02:00;netzwerke;load;data;true
2014-09-17T14:23:15+02:00;netzwerke;load;page;true
2014-09-17T14:23:15+02:00;netzwerke;load;data;true
2014-09-17T14:23:42+02:00;netzwerke;resize;window;1801,542
2014-09-17T14:24:08+02:00;netzwerke;load;page;true
2014-09-17T14:24:08+02:00;netzwerke;load;data;true
2014-09-17T14:24:10+02:00;netzwerke;load;page;true
2014-09-17T14:24:10+02:00;netzwerke;load;data;true
2014-09-17T14:25:08+02:00;netzwerke;load;page;true
2014-09-17T14:25:08+02:00;netzwerke;load;data;true
2014-09-17T14:25:30+02:00;netzwerke;load;page;true
2014-09-17T14:25:30+02:00;netzwerke;load;data;true
2014-09-17T14:26:02+02:00;netzwerke;load;page;true
2014-09-17T14:26:02+02:00;netzwerke;load;data;true
2014-09-17T14:26:42+02:00;netzwerke;resize;window;1816,1013
2014-09-17T14:51:11+02:00;netzwerke;load;page;true
2014-09-17T14:51:11+02:00;netzwerke;load;data;true
2014-09-17T14:52:13+02:00;netzwerke;load;page;true
2014-09-17T14:52:13+02:00;netzwerke;load;data;true
2014-09-17T14:52:55+02:00;netzwerke;load;page;true
2014-09-17T14:52:55+02:00;netzwerke;load;data;true
2014-09-17T14:57:07+02:00;netzwerke;load;page;true
2014-09-17T14:57:08+02:00;netzwerke;load;data;true
2014-09-17T15:02:17+02:00;netzwerke;load;page;true
2014-09-17T15:02:17+02:00;netzwerke;load;data;true
2014-09-17T15:10:31+02:00;netzwerke;resize;window;1801,542
2014-09-17T15:11:58+02:00;netzwerke;load;page;true
2014-09-17T15:11:58+02:00;netzwerke;load;data;true
2014-09-17T15:12:57+02:00;netzwerke;load;page;true
2014-09-17T15:12:57+02:00;netzwerke;load;data;true
2014-09-17T15:13:41+02:00;netzwerke;load;page;true
2014-09-17T15:13:41+02:00;netzwerke;load;data;true
2014-09-17T15:13:56+02:00;netzwerke;load;page;true
2014-09-17T15:13:57+02:00;netzwerke;load;data;true
2014-09-17T15:14:13+02:00;netzwerke;load;page;true
2014-09-17T15:14:13+02:00;netzwerke;load;data;true
2014-09-17T15:14:40+02:00;netzwerke;load;page;true
2014-09-17T15:14:41+02:00;netzwerke;load;data;true
2014-09-17T15:15:14+02:00;netzwerke;load;page;true
2014-09-17T15:15:15+02:00;netzwerke;load;data;true
2014-09-17T15:15:31+02:00;netzwerke;load;page;true
2014-09-17T15:15:31+02:00;netzwerke;load;data;true
2014-09-17T15:35:02+02:00;netzwerke;load;page;true
2014-09-17T15:35:02+02:00;netzwerke;load;data;true
2014-09-17T15:35:03+02:00;netzwerke;load;page;true
2014-09-17T15:35:03+02:00;netzwerke;load;data;true
2014-09-17T15:44:59+02:00;netzwerke;load;page;true
2014-09-17T15:44:59+02:00;netzwerke;load;data;true
2014-09-17T15:45:07+02:00;netzwerke;resize;window;1801,543
2014-09-17T15:45:07+02:00;netzwerke;resize;window;1801,572
2014-09-17T15:45:07+02:00;netzwerke;resize;window;1801,595
2014-09-17T15:45:07+02:00;netzwerke;resize;window;1816,751
2014-09-17T15:45:07+02:00;netzwerke;resize;window;1816,825
2014-09-17T15:45:07+02:00;netzwerke;resize;window;1816,863
2014-09-17T15:45:07+02:00;netzwerke;resize;window;1816,872
2014-09-17T15:46:31+02:00;netzwerke;load;page;true
2014-09-17T15:46:31+02:00;netzwerke;load;data;true
2014-09-17T15:46:42+02:00;netzwerke;resize;window;1816,1013
2014-09-17T15:54:20+02:00;netzwerke;load;page;true
2014-09-17T15:55:10+02:00;netzwerke;load;page;true
2014-09-17T15:55:11+02:00;netzwerke;load;data;true
2014-09-17T15:55:13+02:00;netzwerke;zoom;canvas;1.4580429347818824
2014-09-17T15:55:16+02:00;netzwerke;zoom;canvas;1.4580429347818824
2014-09-17T15:55:18+02:00;netzwerke;zoom;canvas;1.4580429347818824
2014-09-17T15:55:19+02:00;netzwerke;zoom;canvas;3.204507261535436
2014-09-17T15:55:20+02:00;netzwerke;zoom;canvas;3.204507261535436
2014-09-17T15:55:21+02:00;netzwerke;zoom;canvas;3.204507261535436
2014-09-17T15:55:22+02:00;netzwerke;zoom;canvas;0.8705431973645371
2014-09-17T15:55:48+02:00;netzwerke;zoom;canvas;0.8705431973645371
2014-09-17T15:55:49+02:00;netzwerke;zoom;canvas;0.8705431973645371
2014-09-17T15:55:49+02:00;netzwerke;zoom;canvas;0.8705431973645371
2014-09-17T15:55:51+02:00;netzwerke;zoom;canvas;0.8705431973645371
2014-09-17T15:55:52+02:00;netzwerke;zoom;canvas;0.8705431973645371
2014-09-17T15:55:53+02:00;netzwerke;zoom;canvas;0.8753842190782366
2014-09-17T15:55:53+02:00;netzwerke;zoom;canvas;1.549753298065171
2014-09-17T15:55:54+02:00;netzwerke;zoom;canvas;1.5583713533087515
2014-09-17T15:55:54+02:00;netzwerke;zoom;canvas;2.713373951691703
2014-09-17T15:55:54+02:00;netzwerke;zoom;canvas;3.501833163312122
2014-09-17T15:55:55+02:00;netzwerke;zoom;canvas;6.8884047812321985
2014-09-17T15:55:55+02:00;netzwerke;zoom;canvas;9.449236433722211
2014-09-17T15:55:56+02:00;netzwerke;zoom;canvas;3.8909424149263283
2014-09-17T15:55:57+02:00;netzwerke;zoom;canvas;2.310289635906028
2014-09-17T15:55:57+02:00;netzwerke;zoom;canvas;2.3231369734375997
2014-09-17T15:55:57+02:00;netzwerke;zoom;canvas;1.4499797125384921
2014-09-17T15:55:57+02:00;netzwerke;zoom;canvas;1.1360381080906792
2014-09-17T15:55:58+02:00;netzwerke;zoom;canvas;0.7371208871655178
2014-09-17T15:55:58+02:00;netzwerke;zoom;canvas;0.5743297389352315
2014-09-17T15:55:59+02:00;netzwerke;zoom;canvas;0.5743297389352315
2014-09-17T15:55:59+02:00;netzwerke;zoom;canvas;0.9253000436682716
2014-09-17T15:56:00+02:00;netzwerke;zoom;canvas;1.2277510585506475
2014-09-17T15:56:01+02:00;netzwerke;resize;window;1816,1013
2014-09-17T15:56:02+02:00;netzwerke;zoom;canvas;1.2277510585506475
2014-09-17T15:58:47+02:00;netzwerke;load;page;true
2014-09-17T15:58:47+02:00;netzwerke;load;data;true
2014-09-17T15:58:49+02:00;netzwerke;resize;window;1801,551
2014-09-17T15:58:51+02:00;netzwerke;zoom;canvas;scale:undefined, translate: undefined
2014-09-17T15:58:53+02:00;netzwerke;zoom;canvas;scale:undefined, translate: undefined
2014-09-17T15:59:29+02:00;netzwerke;load;page;true
2014-09-17T15:59:29+02:00;netzwerke;load;data;true
2014-09-17T15:59:31+02:00;netzwerke;zoom;canvas;scale:undefined, translate: undefined
2014-09-17T16:00:44+02:00;netzwerke;load;page;true
2014-09-17T16:00:44+02:00;netzwerke;load;data;true
2014-09-17T16:01:00+02:00;netzwerke;load;page;true
2014-09-17T16:01:00+02:00;netzwerke;load;data;true
2014-09-17T16:01:01+02:00;netzwerke;zoom;canvas;scale:undefined, translate: undefined
2014-09-17T16:02:55+02:00;netzwerke;zoom;canvas;scale:undefined, translate: undefined
2014-09-17T16:02:57+02:00;netzwerke;load;page;true
2014-09-17T16:02:57+02:00;netzwerke;load;data;true
2014-09-17T16:02:59+02:00;netzwerke;zoom;canvas;scale:1, translate: 169,-37
2014-09-17T16:03:01+02:00;netzwerke;zoom;canvas;scale:1, translate: -114,-2
2014-09-17T16:03:02+02:00;netzwerke;zoom;canvas;scale:0.9944698320940752, translate: -109.12239190697437,0.22312749818172506
2014-09-17T16:03:02+02:00;netzwerke;zoom;canvas;scale:0.9726533014345902, translate: -89.88021186530852,8.993372823294749
2014-09-17T16:03:02+02:00;netzwerke;zoom;canvas;scale:0.9408226048637638, translate: -61.80553748983971,21.789312844766982
2014-09-17T16:03:04+02:00;netzwerke;zoom;canvas;scale:0.9408226048637638, translate: -237.8055374898397,27.789312844766982
2014-09-17T16:03:04+02:00;netzwerke;zoom;canvas;scale:0.9460544447916078, translate: -242.6313352939868,25.93079370595001
2014-09-17T16:03:04+02:00;netzwerke;zoom;canvas;scale:0.9566055679772258, translate: -252.36358777163912,22.18269272294316
2014-09-17T16:03:05+02:00;netzwerke;zoom;canvas;scale:0.9726533014345903, translate: -267.1658596201971,16.482017592112925
2014-09-17T16:03:05+02:00;netzwerke;zoom;canvas;scale:0.9780621493428862, translate: -272.154927848356,14.499449352666659
2014-09-17T16:03:05+02:00;netzwerke;zoom;canvas;scale:0.9835010754256476, translate: -277.17173988945456,12.505856208396494
2014-09-17T16:03:06+02:00;netzwerke;zoom;canvas;scale:0.9889702469452185, translate: -282.2164500246374,10.501176850680679
2014-09-17T16:03:06+02:00;netzwerke;zoom;canvas;scale:0.9944698320940756, translate: -287.2892133929944,8.485349629964901
2014-09-17T16:03:07+02:00;netzwerke;zoom;canvas;scale:1.0000000000000004, translate: -292.3901859963314,6.458312553866733
2014-09-17T16:03:09+02:00;netzwerke;zoom;canvas;scale:1.0000000000000004, translate: -408.3901859963314,-30.541687446133267
2014-09-17T16:03:09+02:00;netzwerke;zoom;canvas;scale:1.0055609207312808, translate: -413.61962127713093,-32.568874873268385
2014-09-17T16:03:09+02:00;netzwerke;zoom;canvas;scale:1.1172947010317005, translate: -518.6929717159157,-73.30049568871885
2014-09-17T16:03:09+02:00;netzwerke;zoom;canvas;scale:1.2552894101622427, translate: -648.4618419016961,-123.60531981380507
2014-09-17T16:03:10+02:00;netzwerke;zoom;canvas;scale:1.2552894101622427, translate: -258.46184190169606,-74.60531981380507
2014-09-17T16:03:19+02:00;netzwerke;zoom;canvas;scale:0.5, translate: 470.45715685392497,260.2960187078033
2014-09-17T16:03:20+02:00;netzwerke;zoom;canvas;scale:0.5, translate: 280.45715685392497,124.29601870780328
2014-09-17T16:03:21+02:00;netzwerke;zoom;canvas;scale:1.3122885335580925, translate: -524.5903818947413,-208.26137484688002
2014-09-17T16:03:22+02:00;netzwerke;zoom;canvas;scale:1.3122885335580925, translate: -279.5903818947413,-62.26137484688002
2014-09-17T16:03:23+02:00;netzwerke;zoom;canvas;scale:1.3642314045756903, translate: -321.1747433393439,-78.3419711894291
2014-09-17T16:03:23+02:00;netzwerke;zoom;canvas;scale:1.3642314045756903, translate: -329.1747433393439,163.6580288105709
2014-09-17T16:03:24+02:00;netzwerke;zoom;canvas;scale:2.3491457565386393, translate: -1196.3694435656525,2.415066595827625
2014-09-17T16:03:24+02:00;netzwerke;zoom;canvas;scale:2.33615458606949, translate: -1184.93101325125,4.541885851641609
2014-09-17T16:03:24+02:00;netzwerke;zoom;canvas;scale:2.3232352589543295, translate: -1173.5558393770668,6.656943439865358
2014-09-17T16:03:25+02:00;netzwerke;zoom;canvas;scale:2.3232352589543295, translate: -1180.555839377067,-171.34305656013464
2014-09-17T16:03:26+02:00;netzwerke;zoom;canvas;scale:2.3232352589543295, translate: -1562.555839377067,-174.34305656013464
2014-09-17T16:03:26+02:00;netzwerke;zoom;canvas;scale:2.3232352589543295, translate: -1836.555839377067,-17.34305656013464
2014-09-17T16:03:28+02:00;netzwerke;zoom;canvas;scale:2.3232352589543295, translate: -1059.555839377067,-5.343056560134585
2014-09-17T16:03:29+02:00;netzwerke;zoom;canvas;scale:2.3232352589543295, translate: -792.5558393770671,-34.343056560134585
2014-09-17T16:03:29+02:00;netzwerke;zoom;canvas;scale:2.3232352589543295, translate: -609.5558393770671,-132.34305656013453
2014-09-17T16:03:30+02:00;netzwerke;zoom;canvas;scale:2.3232352589543295, translate: -608.5558393770671,-269.3430565601345
2014-09-17T16:03:31+02:00;netzwerke;zoom;canvas;scale:2.3232352589543295, translate: -690.5558393770671,-405.3430565601345
2014-09-17T16:03:31+02:00;netzwerke;zoom;canvas;scale:2.3232352589543295, translate: -718.5558393770671,-417.3430565601345
2014-09-17T16:03:34+02:00;netzwerke;zoom;canvas;scale:2.3232352589543295, translate: -1252.555839377067,-572.3430565601345
2014-09-17T16:03:34+02:00;netzwerke;zoom;canvas;scale:2.3232352589543295, translate: -1500.555839377067,-419.3430565601345
2014-09-17T16:03:36+02:00;netzwerke;zoom;canvas;scale:2.2224197844367235, translate: -1402.72066926367,-383.57115782878986
2014-09-17T16:03:36+02:00;netzwerke;zoom;canvas;scale:2.2224197844367235, translate: -769.7206692636701,-311.57115782878986
2014-09-17T16:03:38+02:00;netzwerke;zoom;canvas;scale:2.2224197844367235, translate: -946.7206692636701,-499.57115782878986
2014-09-17T16:03:40+02:00;netzwerke;resize;window;1816,1013
2014-09-17T16:03:40+02:00;netzwerke;zoom;canvas;scale:2.2224197844367235, translate: -965.7206692636701,-195.57115782878986
2014-09-17T16:03:59+02:00;netzwerke;zoom;canvas;scale:2.2224197844367235, translate: -965.7206692636701,-195.57115782878986
