"timeId","keywordId","count"
48,411,56
48,622,54
48,3137,53
48,30,53
48,5257,53
48,12411,52
48,5408,51
48,3148,51
49,74,13884
49,10,6345
49,4,5762
49,15,3413
49,111,3056
49,85,2788
49,66,2359
49,145,2078
49,95,1585
49,16,1484
49,6,1388
49,153,1380
49,110,1313
49,126,948
49,9,898
49,372,887
49,1566,851
49,73,845
49,94,797
49,738,760
49,112,744
49,1175,627
49,949,614
49,1682,529
49,23,526
49,191,521
49,700,500
49,82,496
49,172,495
49,224,494
49,858,473
49,24,457
49,2093,450
49,1,439
49,27,419
49,84,407
49,432,396
49,587,386
49,401,384
49,132,351
49,194,318
49,93,317
49,203,314
49,21,311
49,758,302
49,5231,291
49,362,280
49,630,278
49,413,260
49,828,259
49,116,247
49,850,245
49,2,243
49,3806,243
49,268,236
49,361,228
49,992,199
49,761,198
49,3339,194
49,2143,194
49,167,186
49,3462,185
49,373,185
49,239,182
49,353,180
49,378,179
49,686,178
49,2123,177
49,402,176
49,622,176
49,1672,169
49,181,164
49,1296,157
49,437,155
49,871,153
49,487,153
49,1901,147
49,1012,145
49,827,144
49,561,143
49,5890,136
49,978,134
49,157,132
49,513,129
49,649,129
49,798,127
49,5408,123
49,30,122
49,718,119
49,926,118
49,870,117
49,36,110
49,67,107
49,1269,105
49,704,101
49,883,95
49,219,94
49,3137,94
49,296,93
49,1540,89
50,74,5448
50,4,4863
50,10,4308
50,15,2021
50,111,1784
50,66,1740
50,85,1516
50,145,1318
50,6,1019
50,95,933
50,16,932
50,9,898
50,153,878
50,126,588
50,110,575
50,73,517
50,94,510
50,82,496
50,738,483
50,949,444
50,1566,427
50,112,424
50,372,398
50,27,345
50,1175,329
50,2093,323
50,84,318
50,1,318
50,23,314
50,172,277
50,24,265
50,587,264
50,21,251
50,93,250
50,432,248
50,630,238
50,132,228
50,858,223
50,191,221
50,401,209
50,700,185
50,758,185
50,1682,178
50,2,178
50,224,176
50,850,167
50,3806,159
50,761,157
50,5231,156
50,2123,149
50,413,149
50,362,149
50,194,146
50,2143,144
50,353,144
50,686,140
50,157,132
50,268,130
50,402,130
50,167,124
50,361,119
50,798,116
50,828,111
50,67,107
50,5890,105
50,203,103
50,378,102
50,561,101
50,181,101
50,1672,100
50,1901,96
50,3339,96
50,978,93
50,437,91
50,871,86
50,174,86
50,1269,83
50,649,83
50,622,83
50,68,82
50,5408,79
50,373,77
50,36,73
50,578,73
50,1296,70
50,992,69
50,411,68
50,239,67
50,30,67
50,116,66
50,296,65
50,870,64
50,718,64
50,704,63
50,926,62
50,1653,58
50,38308,57
50,356,56
50,3103,56
50,452,53
51,74,8721
51,4,4412
51,10,3972
51,15,2209
51,85,1991
51,111,1871
51,66,1549
51,95,1176
51,145,1164
51,16,974
51,110,963
51,6,946
51,9,898
51,153,885
51,1566,728
51,126,603
51,372,593
51,94,557
51,1682,529
51,112,526
51,73,516
51,82,496
51,738,458
51,1175,436
51,23,405
51,949,399
51,224,384
51,24,371
51,700,347
51,432,335
51,191,303
51,858,303
51,172,301
51,2093,291
51,132,278
51,27,277
51,401,270
51,93,252
51,1,252
51,21,250
51,828,242
51,203,228
51,587,226
51,116,209
51,84,208
51,758,189
51,362,188
51,3462,185
51,194,178
51,3806,176
51,268,170
51,992,169
51,413,154
51,622,145
51,487,145
51,827,144
51,850,144
51,402,143
51,5231,135
51,361,132
51,1012,132
51,157,132
51,761,131
51,373,129
51,3339,125
51,978,124
51,686,121
51,2123,120
51,30,118
51,2143,114
51,181,111
51,870,110
51,167,108
51,2,108
51,1672,107
51,67,107
51,630,106
51,1296,105
51,239,103
51,378,101
51,353,101
51,513,100
51,561,98
51,871,98
51,883,95
51,798,91
51,437,87
51,1901,87
51,174,86
51,68,82
51,12236,81
51,718,76
51,926,75
51,5408,74
51,48,73
51,578,73
51,3137,73
51,4254,73
51,38308,72
51,36,67
52,15,604
52,73,313
52,267,234
52,6,187
52,10,179
52,16,169
52,153,147
52,378,144
52,413,108
52,2627,108
52,622,97
52,172,83
52,7533,81
52,757,73
52,361,64
52,1035,63
52,11319,55
52,2628,53
52,896,52
52,584,51
52,3582,43
52,24,43
52,1656,42
52,1010,41
52,658,40
52,5115,40
52,331,39
52,6449,36
52,239,30
52,111,24
52,1271,22
52,27495,20
52,580,18
52,657,17
52,13596,17
52,7536,16
52,1831,15
52,87302,14
52,571,12
52,14713,12
52,145,12
52,8570,12
52,452,12
52,3966,11
52,1393,11
52,10810,11
52,353,10
52,2373,9
52,17515,9
52,831,9
52,1635,9
52,10505,8
52,42310,8
52,850,8
52,3348,7
52,1014,7
52,7360,7
52,1672,7
52,13093,7
52,4505,7
52,9991,7
52,39260,6
52,4011,6
52,21,6
52,36,6
52,795,6
52,16990,6
52,22873,5
52,5833,5
52,268,5
52,50002,4
52,72725,4
52,8182,4
52,13435,4
52,77348,4
52,18399,4
52,37818,4
52,5003,4
52,1959,4
52,14828,4
52,20929,4
52,1540,4
52,46209,3
52,14770,3
52,11674,3
52,48107,3
52,24989,3
52,80,3
52,184,3
52,132,3
52,151933,3
52,54425,3
52,9506,3
52,2768,3
52,2429,3
52,133964,3
52,10365,3
52,5408,3
52,12506,3
52,2120,3
53,15,2280
53,10,1031
53,267,973
53,73,901
53,6,716
53,16,654
53,622,387
53,153,370
53,2627,308
53,172,275
53,378,265
53,1035,248
53,413,241
53,757,241
53,361,215
53,5115,196
53,584,191
53,7533,167
53,3582,165
53,896,157
53,1656,146
53,24,140
53,3966,115
53,6449,100
53,1014,98
53,36,98
53,1271,98
53,1010,93
53,239,91
53,1393,87
53,111,85
53,11319,84
53,657,78
53,658,78
53,2628,71
53,1831,65
53,1635,64
53,353,63
53,1672,62
53,814,62
53,571,62
53,331,55
53,145,55
53,13596,55
53,580,55
53,14713,50
53,831,47
53,2373,39
53,7536,39
53,27495,38
53,7360,36
53,10810,34
53,452,34
53,9991,33
53,1540,33
53,16990,30
53,850,28
53,1959,27
53,4505,27
53,108,25
53,8570,25
53,3228,25
53,268,24
53,2048,23
53,16567,23
53,42310,23
53,14828,23
53,7369,22
53,2816,22
53,114,22
53,13435,21
53,10505,21
53,4010,21
53,2240,21
53,48107,20
53,132,20
53,13494,20
53,3806,18
53,17515,18
53,1027,17
53,3231,17
53,12506,17
53,3348,16
53,9144,16
53,87302,16
53,21,15
53,4662,15
53,4011,15
53,4855,14
53,18100,14
53,4395,14
53,296,14
53,8182,13
53,22205,13
53,4303,13
53,18736,13
53,3138,12
53,22873,12
53,16610,12
53,209,12
54,15,623
54,10,388
54,73,253
54,16,147
54,413,123
54,172,110
54,6,109
54,622,109
54,267,105
54,378,95
54,7533,91
54,36,72
54,153,64
54,584,61
54,2627,54
54,757,51
54,1035,45
54,239,35
54,6449,30
54,831,25
54,2628,23
54,361,22
54,111,21
54,353,21
54,1014,19
54,3582,18
54,657,18
54,2373,16
54,1271,15
54,24,15
54,5115,14
54,571,13
54,8570,13
54,331,13
54,114,13
54,1672,12
54,145,12
54,658,11
54,3966,11
54,10505,10
54,4303,9
54,4505,9
54,22873,9
54,7536,9
54,14713,9
54,5408,9
54,814,8
54,2048,8
54,4011,8
54,4662,8
54,29363,8
54,1376,8
54,296,8
54,580,8
54,268,8
54,72725,7
54,452,7
54,896,7
54,1027,7
54,1010,7
54,10810,6
54,9506,6
54,24296,6
54,1540,6
54,13494,6
54,17515,6
54,61350,5
54,3806,5
54,795,5
54,21,5
54,3228,5
54,9991,5
54,24311,5
54,850,5
54,132,5
54,1656,5
54,618,5
54,4855,5
54,649,5
54,1034,4
54,2120,4
54,2819,4
54,209,4
54,6378,4
54,39260,4
54,12506,4
54,7360,4
54,27495,4
54,1635,4
54,4010,4
54,9409,4
54,184,3
54,108,3
54,16990,3
54,19156,3
54,10558,3
54,4215,3
54,87302,3
54,8551,3
54,360,3
55,15,544
55,10,508
55,6,470
55,4,470
55,95,361
55,111,330
55,145,210
55,94,161
55,93,152
55,24,149
55,73,144
55,132,139
55,23,137
55,16,136
55,66,128
55,110,121
55,67,107
55,36,101
55,172,95
55,2,88
55,1,86
55,174,86
55,68,82
55,798,81
55,578,73
55,51,71
55,757,70
55,50,68
55,622,65
55,239,64
55,571,60
55,153,53
55,267,51
55,870,50
55,3148,50
55,21,44
55,7369,37
55,413,32
55,584,28
55,896,28
55,814,25
55,126,25
55,1540,25
55,27,25
55,28,23
55,1122,23
55,114,21
55,9991,20
55,657,20
55,1672,20
55,2815,19
55,1397,19
55,1635,18
55,353,18
55,5084,17
55,851,17
55,3966,17
55,580,16
55,3228,16
55,831,15
55,296,15
55,378,15
55,35881,14
55,2324,13
55,1014,12
55,850,12
55,14893,12
55,133,11
55,10881,11
55,17443,11
55,417,11
55,733,11
55,3582,10
55,1376,10
55,112,10
55,178,10
55,858,10
55,1035,10
55,4855,9
55,108,9
55,15752,9
55,1246,9
55,412,9
55,47155,9
55,1271,9
55,3231,9
55,815,8
55,10707,8
55,29363,8
55,3327,8
55,985,8
55,4738,8
55,410,8
55,1393,8
55,575,8
55,4629,7
55,15005,7
55,28979,7
55,2499,7
55,473,7
56,15,746
56,6,373
56,95,361
56,4,339
56,10,339
56,111,236
56,73,189
56,172,177
56,94,157
56,93,151
56,16,149
56,145,143
56,24,139
56,66,137
56,23,134
56,153,132
56,132,132
56,67,107
56,1014,96
56,571,95
56,110,94
56,174,86
56,1,86
56,757,86
56,68,82
56,622,81
56,798,77
56,578,73
56,2,72
56,353,69
56,239,63
56,267,51
56,870,50
56,3148,50
56,21,46
56,1035,36
56,814,35
56,657,33
56,584,33
56,1672,31
56,3966,30
56,27,27
56,413,26
56,378,23
56,1122,23
56,28,22
56,51,20
56,18547,19
56,1540,18
56,1397,18
56,896,18
56,50,18
56,851,17
56,2815,17
56,10881,17
56,13494,16
56,4855,16
56,36,15
56,831,15
56,580,15
56,1010,14
56,2240,14
56,2324,13
56,7369,13
56,126,12
56,1027,12
56,1393,12
56,850,12
56,17515,11
56,14854,11
56,178,10
56,361,10
56,3582,9
56,1635,9
56,5084,9
56,9991,9
56,1246,9
56,15752,9
56,27803,8
56,3228,8
56,1565,8
56,18381,8
56,2429,8
56,3327,8
56,575,8
56,616,8
56,268,8
56,2373,8
56,108,8
56,410,8
56,4738,8
56,7536,8
56,1271,8
56,412,7
56,11674,7
56,10707,7
56,14893,7
56,2463,7
56,18452,7
56,2499,7
57,15,435
57,6,419
57,95,361
57,4,275
57,111,206
57,10,195
57,172,183
57,94,159
57,93,153
57,24,136
57,66,136
57,1014,133
57,132,133
57,23,130
57,73,119
57,145,113
57,67,107
57,110,100
57,174,86
57,68,82
57,798,77
57,578,73
57,1,65
57,814,64
57,622,54
57,870,52
57,21,50
57,3148,50
57,153,49
57,571,49
57,2,47
57,757,46
57,16,40
57,657,35
57,13494,35
57,2815,35
57,413,28
57,1672,27
57,267,26
57,1122,23
57,27,22
57,239,19
57,896,19
57,51,19
57,28,18
57,50,18
57,1397,18
57,378,17
57,2240,17
57,353,17
57,851,17
57,18547,16
57,850,15
57,1635,15
57,3966,15
57,2816,14
57,2324,13
57,36,13
57,2499,13
57,3228,13
57,580,12
57,1035,11
57,616,10
57,178,10
57,1393,10
57,831,10
57,452,10
57,9506,10
57,1540,10
57,114,9
57,15752,9
57,5084,9
57,268,9
57,10707,9
57,1246,9
57,7533,8
57,14893,8
57,410,8
57,1338,8
57,3327,8
57,4738,8
57,575,8
57,4855,7
57,4576,7
57,4010,7
57,3582,7
57,16990,7
57,9991,7
57,10881,7
57,80090,6
57,584,6
57,8187,6
57,2120,6
57,2373,6
57,421,6
57,417,6
57,179,6
57,7369,6
57,48,6
57,2332,6
58,6,548
58,15,545
58,95,361
58,4,291
58,10,255
58,111,218
58,73,197
58,24,171
58,94,161
58,93,155
58,172,142
58,814,140
58,66,139
58,132,132
58,23,131
58,145,119
58,1014,113
58,67,107
58,110,104
58,174,86
58,16,84
58,68,82
58,798,80
58,578,73
58,1,67
58,153,65
58,2,60
58,757,54
58,870,53
58,21,51
58,3148,50
58,239,46
58,413,42
58,622,40
58,2815,40
58,13494,40
58,85,40
58,2240,39
58,224,39
58,267,37
58,378,35
58,353,33
58,3966,26
58,1122,23
58,27,22
58,896,22
58,1635,22
58,3228,22
58,126,21
58,584,20
58,1397,19
58,657,19
58,571,19
58,1540,19
58,51,19
58,28,18
58,1271,18
58,50,18
58,851,17
58,9991,16
58,580,16
58,7536,14
58,2499,14
58,7533,14
58,2324,13
58,7749,12
58,16990,12
58,108,12
58,361,12
58,2816,12
58,1010,11
58,1393,11
58,9144,11
58,1269,11
58,5301,10
58,4855,10
58,4662,10
58,1672,10
58,178,10
58,16994,9
58,1800,9
58,15752,9
58,1246,9
58,831,9
58,850,9
58,10881,9
58,4738,8
58,184,8
58,5084,8
58,575,8
58,4010,8
58,12888,8
58,1035,8
58,3327,8
58,410,8
58,6449,8
58,2429,8
58,616,7
58,9353,7
58,24311,7
59,15,640
59,267,400
59,16,224
59,6,212
59,73,205
59,10,192
59,2627,158
59,361,132
59,153,131
59,622,114
59,5115,114
59,1035,109
59,172,76
59,896,73
59,1656,64
59,757,61
59,1014,60
59,24,54
59,584,45
59,378,43
59,13596,43
59,413,40
59,1831,37
59,814,35
59,1271,32
59,111,30
59,353,27
59,14713,26
59,6449,26
59,658,24
59,657,22
59,11319,22
59,1635,21
59,2816,21
59,7536,20
59,1672,19
59,3582,19
59,145,18
59,580,18
59,7533,17
59,2628,17
59,2240,16
59,1393,16
59,42310,15
59,16990,15
59,3966,15
59,27495,15
59,1959,14
59,1540,14
59,1010,14
59,571,14
59,239,13
59,4010,12
59,108,11
59,10810,11
59,331,11
59,3231,10
59,9144,10
59,5833,9
59,16610,9
59,48107,9
59,9991,9
59,16567,8
59,8182,8
59,3348,8
59,12506,7
59,4855,7
59,2429,7
59,452,7
59,3228,7
59,4395,7
59,4662,7
59,268,7
59,51896,6
59,1027,6
59,3806,6
59,850,6
59,32803,6
59,2770,6
59,18100,6
59,2373,6
59,8570,6
59,114,5
59,45111,5
59,56305,5
59,2048,5
59,6671,5
59,3138,5
59,61455,5
59,13494,5
59,1582,5
59,21,5
59,18736,5
59,4011,5
59,831,4
59,872,4
59,2787,4
59,5247,4
59,8016,4
59,90090,4
60,15,312
60,73,245
60,10,51
60,16,25
60,584,14
60,1672,14
60,267,12
60,622,8
60,1271,7
60,172,6
60,93,6
60,94,6
60,111,6
60,413,6
60,1014,5
60,145,5
60,4505,5
60,7598,5
60,268,4
60,7533,4
60,6449,4
60,361,4
60,24,3
60,6088,3
60,717,3
60,3966,3
60,12197,3
60,61350,3
60,12426,2
60,1393,2
60,6,2
60,5301,2
60,4273,2
60,8024,2
60,6792,2
60,48,2
60,1635,2
60,51780,2
60,25805,1
60,42310,1
60,1245,1
60,412,1
60,8016,1
60,61407,1
60,1541,1
60,5668,1
60,239,1
60,3660,1
60,1960,1
60,5669,1
60,32803,1
60,24026,1
60,27185,1
60,67840,1
60,70514,1
60,1037,1
60,5128,1
60,2244,1
60,9139,1
60,165058,1
60,3981,1
60,132,1
60,4303,1
60,5115,1
60,37818,1
60,4629,1
60,21518,1
60,478,1
60,26141,1
60,168,1
60,31231,1
60,1036,1
60,447,1
60,81873,1
60,1542,1
60,3565,1
60,227328,1
60,360,1
60,227329,1
60,3951,1
60,94485,1
60,2627,1
60,657,1
61,15,538
61,73,388
61,10,155
61,111,66
61,145,65
61,16,49
61,584,41
61,413,31
61,6,29
61,1672,24
61,267,22
61,1393,14
61,7598,11
61,1014,10
61,61350,10
61,172,9
61,622,9
61,24,8
61,268,7
61,6088,7
61,13435,6
61,37818,6
61,6449,5
61,3966,5
61,649,5
61,7533,5
61,3582,5
61,757,5
61,8182,5
61,361,5
61,4303,4
61,105450,4
61,4629,4
61,16990,4
61,1635,4
61,2853,3
61,12197,3
61,378,3
61,1036,3
61,23,3
61,18761,3
61,5073,3
61,5619,3
61,194,3
61,580,3
61,4662,3
61,2093,3
61,132,3
61,25805,2
61,5975,2
61,2773,2
61,657,2
61,8024,2
61,4273,2
61,49013,2
61,62247,2
61,67840,2
61,3660,2
61,165058,2
61,9139,2
61,12506,2
61,27185,2
61,8016,2
61,2048,2
61,3323,2
61,5668,2
61,239,2
61,571,2
61,5669,2
61,48,2
61,2515,2
61,65231,2
61,81873,1
61,21518,1
61,17836,1
61,74613,1
61,5095,1
61,896,1
61,1010,1
61,168,1
61,114,1
61,1800,1
61,447,1
61,8447,1
61,1540,1
61,81053,1
61,153,1
61,1245,1
61,1542,1
61,23564,1
61,157182,1
61,204664,1
61,61407,1
61,360,1
61,3138,1
61,478,1
61,10609,1
61,46600,1
61,3951,1
61,31231,1
62,15,1128
62,73,632
62,10,315
62,6,242
62,267,194
62,16,135
62,111,103
62,145,95
62,1672,81
62,413,69
62,3966,64
62,622,60
62,584,51
62,1393,48
62,757,43
62,1635,40
62,5115,36
62,7533,33
62,3228,32
62,172,30
62,1014,30
62,1271,29
62,239,23
62,7360,18
62,268,18
62,8350,16
62,7598,16
62,13435,15
62,37818,15
62,24,15
62,657,14
62,61350,13
62,896,13
62,6088,12
62,11790,12
62,378,12
62,361,12
62,5975,11
62,13281,11
62,1656,11
62,3582,10
62,3138,10
62,27185,10
62,580,10
62,16990,9
62,14828,9
62,8724,9
62,7885,9
62,4629,9
62,40403,8
62,93,7
62,6449,7
62,12426,7
62,94,7
62,2853,7
62,194,7
62,4505,7
62,2048,7
62,1800,7
62,9991,6
62,12197,6
62,12893,6
62,1036,6
62,571,6
62,6669,6
62,5247,6
62,8024,5
62,649,5
62,8182,5
62,3806,5
62,132,5
62,1831,5
62,39854,5
62,452,5
62,45884,5
62,4303,5
62,6671,5
62,447,5
62,6792,5
62,7361,4
62,65231,4
62,5301,4
62,8106,4
62,25805,4
62,7665,4
62,3323,4
62,5668,4
62,8325,4
62,105450,4
62,5669,4
62,450,4
62,435,4
62,36,4
62,360,4
62,22205,4
62,9409,4
62,717,4
62,153,4
62,4273,4
62,992,4
63,267,240
63,15,197
63,6,178
63,3582,79
63,10,75
63,622,68
63,73,59
63,16,50
63,5115,43
63,896,35
63,1635,35
63,153,32
63,1656,28
63,584,25
63,1393,24
63,172,23
63,1271,23
63,2627,18
63,3966,18
63,6449,17
63,580,17
63,657,16
63,24,14
63,27495,14
63,1035,13
63,11319,12
63,757,12
63,18100,11
63,48107,10
63,1959,10
63,3228,9
63,1672,9
63,22205,9
63,4395,9
63,378,8
63,9991,8
63,452,7
63,14828,7
63,3138,7
63,1014,7
63,14713,7
63,361,7
63,10810,7
63,16990,7
63,16567,6
63,413,6
63,7360,6
63,24026,6
63,2373,6
63,42310,5
63,1831,5
63,8182,5
63,21,5
63,28359,4
63,5073,4
63,658,4
63,2770,4
63,37818,4
63,2628,4
63,872,3
63,12014,3
63,4011,3
63,2120,3
63,3563,3
63,53047,3
63,51896,3
63,133964,3
63,6669,3
63,7533,3
63,13596,3
63,61455,3
63,209,3
63,12506,3
63,50555,3
63,360,3
63,3348,2
63,25993,2
63,239,2
63,353,2
63,11293,2
63,3742,2
63,80,2
63,435,2
63,7536,2
63,16610,2
63,38287,2
63,44732,2
63,268,2
63,35466,2
63,3323,2
63,8325,2
63,12765,2
63,87302,2
63,4743,2
63,3660,2
63,4010,2
63,8024,2
63,959,2
63,32323,2
63,2048,2
64,267,178
64,15,167
64,6,94
64,622,83
64,73,69
64,5115,41
64,3966,38
64,1656,36
64,10,31
64,24,28
64,172,21
64,3582,20
64,1271,20
64,1635,17
64,16,16
64,657,15
64,1393,14
64,6449,14
64,1014,13
64,2627,12
64,580,12
64,896,10
64,1959,10
64,757,9
64,16567,9
64,14828,8
64,3138,7
64,1035,6
64,18736,6
64,584,6
64,16610,5
64,3231,5
64,361,5
64,2773,4
64,28359,4
64,21,4
64,571,4
64,14713,4
64,48107,4
64,12506,4
64,378,4
64,452,4
64,12507,3
64,7360,3
64,7533,3
64,2120,3
64,413,3
64,872,3
64,13435,3
64,42310,3
64,4395,3
64,937,3
64,1010,3
64,9991,3
64,12426,3
64,3348,2
64,24026,2
64,3563,2
64,90090,2
64,6654,2
64,80,2
64,60760,2
64,153,2
64,1701,2
64,44732,2
64,1411,2
64,8325,2
64,113387,2
64,53047,2
64,132,2
64,3228,2
64,2373,2
64,585,2
64,209,2
64,16990,2
64,20715,1
64,1036,1
64,1672,1
64,168,1
64,25993,1
64,2628,1
64,140458,1
64,447,1
64,45884,1
64,92817,1
64,1542,1
64,14521,1
64,8081,1
64,2770,1
64,26739,1
64,3742,1
64,4505,1
64,968,1
64,10123,1
64,184,1
64,51896,1
64,2678,1
64,27923,1
64,22828,1
64,1269,1
65,15,467
65,73,308
65,10,126
65,6,103
65,111,70
65,145,65
65,267,46
65,16,37
65,413,32
65,584,26
65,1672,21
65,3228,19
65,3966,17
65,7533,17
65,1635,17
65,5115,15
65,8350,12
65,757,11
65,24,11
65,622,11
65,61350,9
65,13281,9
65,1014,9
65,1393,8
65,7598,7
65,11790,7
65,172,7
65,378,6
65,6088,6
65,37818,6
65,239,5
65,27185,5
65,45884,5
65,40403,5
65,268,5
65,649,5
65,4629,5
65,13435,4
65,14828,4
65,39854,4
65,657,4
65,105450,4
65,16990,4
65,7665,4
65,8024,3
65,5668,3
65,12197,3
65,5669,3
65,23,3
65,6669,3
65,361,3
65,5619,3
65,452,3
65,2093,3
65,45688,3
65,571,3
65,450,3
65,132,2
65,8570,2
65,3323,2
65,22205,2
65,4505,2
65,1800,2
65,4273,2
65,7360,2
65,1565,2
65,2515,2
65,13498,2
65,13728,2
65,9409,2
65,5787,2
65,47155,2
